,Model,Condition,Simulation,Phase,Episode,State,Action,RPE,VS1A2,VS1A3,VS2A4,VS2A5,VS3A5,VS3A6,VS4A7,VS5A8,VS6A9,VS7A10,VS8A10,VS9A10,VS10A11
55,ModelBased,Control,1,1,17,9,10,0.0,10.153114846874999,18.275624999999998,14.24998575,0.0,0.0,28.214999999999996,14.999985,0.0,29.7,0.0,0.0,0.0,0.0
56,ModelBased,Control,1,1,18,4,7,1.4999999999432134e-05,10.153114846874999,20.103187499999994,14.24998575,0.0,0.0,28.214999999999996,14.9999985,0.0,29.7,0.0,0.0,0.0,0.0
57,ModelBased,Control,1,1,18,7,10,0.0,10.153114846874999,20.103187499999994,14.249998575,0.0,0.0,28.214999999999996,14.9999985,0.0,29.7,0.0,0.0,0.0,0.0
58,ModelBased,Control,1,1,19,3,5,0.0,10.153123984687499,20.103187499999994,14.249998575,0.0,0.0,28.214999999999996,14.9999985,0.0,29.7,0.0,0.0,0.0,0.0
59,ModelBased,Control,1,1,19,5,8,0.0,10.153123984687499,20.103187499999994,14.249998575,0.0,0.0,28.214999999999996,14.9999985,0.0,29.7,0.0,0.0,0.0,0.0
60,ModelBased,Control,1,1,19,8,10,0.0,10.153123984687499,20.103187499999994,14.249998575,0.0,0.0,28.214999999999996,14.9999985,0.0,29.7,0.0,0.0,0.0,0.0
61,ModelBased,Control,1,1,20,3,6,0.0,10.153123984687499,20.103187499999994,14.249998575,0.0,0.0,28.214999999999996,14.9999985,0.0,29.7,0.0,0.0,0.0,0.0
62,ModelBased,Control,1,1,20,6,9,0.3000000000000007,10.153123984687499,20.103187499999994,14.249998575,0.0,0.0,28.214999999999996,14.9999985,0.0,29.97,0.0,0.0,0.0,0.0
63,ModelBased,Control,1,1,20,9,10,0.0,10.153123984687499,20.103187499999994,14.249998575,0.0,0.0,28.4715,14.9999985,0.0,29.97,0.0,0.0,0.0,0.0
64,ModelBased,Control,1,1,21,1,3,0.0,10.153123984687499,20.28594375,14.249998575,0.0,0.0,28.4715,14.9999985,0.0,29.97,0.0,0.0,0.0,0.0
65,ModelBased,Control,1,1,21,3,6,0.0,10.153123984687499,20.28594375,14.249998575,0.0,0.0,28.4715,14.9999985,0.0,29.97,0.0,0.0,0.0,0.0
66,ModelBased,Control,1,1,21,6,9,0.030000000000001137,10.153123984687499,20.28594375,14.249998575,0.0,0.0,28.4715,14.9999985,0.0,29.997,0.0,0.0,0.0,0.0
67,ModelBased,Control,1,1,21,9,10,0.0,10.153123984687499,20.28594375,14.249998575,0.0,0.0,28.497149999999998,14.9999985,0.0,29.997,0.0,0.0,0.0,0.0
68,ModelBased,Control,1,1,22,1,2,0.0,10.153123984687499,20.304219374999995,14.249998575,0.0,0.0,28.497149999999998,14.9999985,0.0,29.997,0.0,0.0,0.0,0.0
69,ModelBased,Control,1,1,22,2,4,0.0,10.153123984687499,20.304219374999995,14.249998575,0.0,0.0,28.497149999999998,14.9999985,0.0,29.997,0.0,0.0,0.0,0.0
70,ModelBased,Control,1,1,22,4,7,1.4999999997655777e-06,10.153123984687499,20.304219374999995,14.249998575,0.0,0.0,28.497149999999998,14.99999985,0.0,29.997,0.0,0.0,0.0,0.0
71,ModelBased,Control,1,1,22,7,10,0.0,10.153123984687499,20.304219374999995,14.249999857499999,0.0,0.0,28.497149999999998,14.99999985,0.0,29.997,0.0,0.0,0.0,0.0
72,ModelBased,Control,1,1,23,5,8,0.0,10.153124898468748,20.304219374999995,14.249999857499999,0.0,0.0,28.497149999999998,14.99999985,0.0,29.997,0.0,0.0,0.0,0.0
73,ModelBased,Control,1,1,23,8,10,0.0,10.153124898468748,20.304219374999995,14.249999857499999,0.0,0.0,28.497149999999998,14.99999985,0.0,29.997,0.0,0.0,0.0,0.0
74,ModelBased,Control,1,1,24,3,5,0.0,10.153124898468748,20.304219374999995,14.249999857499999,0.0,0.0,28.497149999999998,14.99999985,0.0,29.997,0.0,0.0,0.0,0.0
75,ModelBased,Control,1,1,24,5,8,0.0,10.153124898468748,20.304219374999995,14.249999857499999,0.0,0.0,28.497149999999998,14.99999985,0.0,29.997,0.0,0.0,0.0,0.0
76,ModelBased,Control,1,1,24,8,10,0.0,10.153124898468748,20.304219374999995,14.249999857499999,0.0,0.0,28.497149999999998,14.99999985,0.0,29.997,0.0,0.0,0.0,0.0
77,ModelBased,Control,1,1,25,4,7,1.4999999997655777e-07,10.153124898468748,20.304219374999995,14.249999857499999,0.0,0.0,28.497149999999998,14.999999985,0.0,29.997,0.0,0.0,0.0,0.0
78,ModelBased,Control,1,1,25,7,10,0.0,10.153124898468748,20.304219374999995,14.24999998575,0.0,0.0,28.497149999999998,14.999999985,0.0,29.997,0.0,0.0,0.0,0.0
79,ModelBased,Control,1,1,26,1,3,0.0,10.153124989846875,20.304219374999995,14.24999998575,0.0,0.0,28.497149999999998,14.999999985,0.0,29.997,0.0,0.0,0.0,0.0
80,ModelBased,Control,1,1,26,3,6,0.0,10.153124989846875,20.304219374999995,14.24999998575,0.0,0.0,28.497149999999998,14.999999985,0.0,29.997,0.0,0.0,0.0,0.0
81,ModelBased,Control,1,1,26,6,9,0.0030000000000001137,10.153124989846875,20.304219374999995,14.24999998575,0.0,0.0,28.497149999999998,14.999999985,0.0,29.9997,0.0,0.0,0.0,0.0
82,ModelBased,Control,1,1,26,9,10,0.0,10.153124989846875,20.304219374999995,14.24999998575,0.0,0.0,28.499715,14.999999985,0.0,29.9997,0.0,0.0,0.0,0.0
83,ModelBased,Control,1,1,27,1,3,0.0,10.153124989846875,20.3060469375,14.24999998575,0.0,0.0,28.499715,14.999999985,0.0,29.9997,0.0,0.0,0.0,0.0
84,ModelBased,Control,1,1,27,3,6,0.0,10.153124989846875,20.3060469375,14.24999998575,0.0,0.0,28.499715,14.999999985,0.0,29.9997,0.0,0.0,0.0,0.0
85,ModelBased,Control,1,1,27,6,9,0.0002999999999993008,10.153124989846875,20.3060469375,14.24999998575,0.0,0.0,28.499715,14.999999985,0.0,29.99997,0.0,0.0,0.0,0.0
86,ModelBased,Control,1,1,27,9,10,0.0,10.153124989846875,20.3060469375,14.24999998575,0.0,0.0,28.4999715,14.999999985,0.0,29.99997,0.0,0.0,0.0,0.0
87,ModelBased,Control,1,1,28,1,3,0.0,10.153124989846875,20.306229693749998,14.24999998575,0.0,0.0,28.4999715,14.999999985,0.0,29.99997,0.0,0.0,0.0,0.0
88,ModelBased,Control,1,1,28,3,6,0.0,10.153124989846875,20.306229693749998,14.24999998575,0.0,0.0,28.4999715,14.999999985,0.0,29.99997,0.0,0.0,0.0,0.0
89,ModelBased,Control,1,1,28,6,9,2.999999999886427e-05,10.153124989846875,20.306229693749998,14.24999998575,0.0,0.0,28.4999715,14.999999985,0.0,29.999997,0.0,0.0,0.0,0.0
90,ModelBased,Control,1,1,28,9,10,0.0,10.153124989846875,20.306229693749998,14.24999998575,0.0,0.0,28.49999715,14.999999985,0.0,29.999997,0.0,0.0,0.0,0.0
91,ModelBased,Control,1,1,29,5,8,0.0,10.153124989846875,20.306247969374997,14.24999998575,0.0,0.0,28.49999715,14.999999985,0.0,29.999997,0.0,0.0,0.0,0.0
92,ModelBased,Control,1,1,29,8,10,0.0,10.153124989846875,20.306247969374997,14.24999998575,0.0,0.0,28.49999715,14.999999985,0.0,29.999997,0.0,0.0,0.0,0.0
93,ModelBased,Control,1,1,30,3,6,0.0,10.153124989846875,20.306247969374997,14.24999998575,0.0,0.0,28.49999715,14.999999985,0.0,29.999997,0.0,0.0,0.0,0.0
94,ModelBased,Control,1,1,30,6,9,2.9999999995311555e-06,10.153124989846875,20.306247969374997,14.24999998575,0.0,0.0,28.49999715,14.999999985,0.0,29.9999997,0.0,0.0,0.0,0.0
95,ModelBased,Control,1,1,30,9,10,0.0,10.153124989846875,20.306247969374997,14.24999998575,0.0,0.0,28.499999714999998,14.999999985,0.0,29.9999997,0.0,0.0,0.0,0.0
96,ModelBased,Control,1,1,31,2,4,0.0,10.153124989846875,20.306249796937497,14.24999998575,0.0,0.0,28.499999714999998,14.999999985,0.0,29.9999997,0.0,0.0,0.0,0.0
97,ModelBased,Control,1,1,31,4,7,1.4999999464748726e-08,10.153124989846875,20.306249796937497,14.24999998575,0.0,0.0,28.499999714999998,14.9999999985,0.0,29.9999997,0.0,0.0,0.0,0.0
98,ModelBased,Control,1,1,31,7,10,0.0,10.153124989846875,20.306249796937497,14.249999998575,0.0,0.0,28.499999714999998,14.9999999985,0.0,29.9999997,0.0,0.0,0.0,0.0
99,ModelBased,Control,1,1,32,2,4,0.0,10.153124998984687,20.306249796937497,14.249999998575,0.0,0.0,28.499999714999998,14.9999999985,0.0,29.9999997,0.0,0.0,0.0,0.0
100,ModelBased,Control,1,1,32,4,7,1.5000001241105565e-09,10.153124998984687,20.306249796937497,14.249999998575,0.0,0.0,28.499999714999998,14.99999999985,0.0,29.9999997,0.0,0.0,0.0,0.0
101,ModelBased,Control,1,1,32,7,10,0.0,10.153124998984687,20.306249796937497,14.2499999998575,0.0,0.0,28.499999714999998,14.99999999985,0.0,29.9999997,0.0,0.0,0.0,0.0
102,ModelBased,Control,1,1,33,6,9,2.9999999995311555e-07,10.153124999898468,20.306249796937497,14.2499999998575,0.0,0.0,28.499999714999998,14.99999999985,0.0,29.99999997,0.0,0.0,0.0,0.0
103,ModelBased,Control,1,1,33,9,10,0.0,10.153124999898468,20.306249796937497,14.2499999998575,0.0,0.0,28.4999999715,14.99999999985,0.0,29.99999997,0.0,0.0,0.0,0.0
104,ModelBased,Control,1,1,34,2,4,0.0,10.153124999898468,20.30624997969375,14.2499999998575,0.0,0.0,28.4999999715,14.99999999985,0.0,29.99999997,0.0,0.0,0.0,0.0
105,ModelBased,Control,1,1,34,4,7,1.4999912423263595e-10,10.153124999898468,20.30624997969375,14.2499999998575,0.0,0.0,28.4999999715,14.999999999985,0.0,29.99999997,0.0,0.0,0.0,0.0
106,ModelBased,Control,1,1,34,7,10,0.0,10.153124999898468,20.30624997969375,14.24999999998575,0.0,0.0,28.4999999715,14.999999999985,0.0,29.99999997,0.0,0.0,0.0,0.0
107,ModelBased,Control,1,1,35,1,3,0.0,10.153124999989847,20.30624997969375,14.24999999998575,0.0,0.0,28.4999999715,14.999999999985,0.0,29.99999997,0.0,0.0,0.0,0.0
108,ModelBased,Control,1,1,35,3,6,0.0,10.153124999989847,20.30624997969375,14.24999999998575,0.0,0.0,28.4999999715,14.999999999985,0.0,29.99999997,0.0,0.0,0.0,0.0
109,ModelBased,Control,1,1,35,6,9,2.999999892949745e-08,10.153124999989847,20.30624997969375,14.24999999998575,0.0,0.0,28.4999999715,14.999999999985,0.0,29.999999997,0.0,0.0,0.0,0.0
110,ModelBased,Control,1,1,35,9,10,0.0,10.153124999989847,20.30624997969375,14.24999999998575,0.0,0.0,28.49999999715,14.999999999985,0.0,29.999999997,0.0,0.0,0.0,0.0
111,ModelBased,Control,1,1,36,3,6,0.0,10.153124999989847,20.306249997969374,14.24999999998575,0.0,0.0,28.49999999715,14.999999999985,0.0,29.999999997,0.0,0.0,0.0,0.0
